year,donorcode,donorname,agencycode,agencyname,crsid,projectnumber,initialreport,recipientcode,recipientname,regioncode,regioname,incomegroupcode,incomegroupname,flowname,bi_multi,finance_t,aid_t,usd_commitment,usd_disbursement,currencycode,commitment_national,disbursement_national,shortdescription,projecttitle,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,geography,expectedstartdate,completiondate,longdescription,gender,environment,trade,pdgg,FTC,PBA,investmentproject,biodiversity,climateMitigation,climateAdaptation,desertification,commitmentdate,numberrepayment,grantelement,openaid id
2014,6,Italy,8,Local administration,2011002091,35/11,0,351,Honduras,10005,North & Central America,10018,LMIC,Official Development Assistance,1,243,111,0.000000000000,0.009857770000,918,0.000000000000,0.007430000000,,Expansion of the Garifuna community hospital of Ciriboya,12230,Basic health infrastructure,122,"I.2.b. Basic Health, Total",22000,Donor country-based NGO,Comitato Globale-Locale,America (North & Central America),18/07/2011,,,0,0,0,0,0,0,1,0,0,0,0,,,,24150
2014,6,Italy,8,Local administration,2011002102,53/11,0,279,South Sudan,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.000000000000,0.018555260000,918,0.000000000000,0.013990000000,,"Renovation of the school in Mondikolo, construction of school kitchens and toilets and a water hole",11120,Education facilities and training,111,"I.1.a. Education, Level Unspecified, Total",22000,Donor country-based NGO,Einsatz für Afrika - Hilfe zur Selbsthilfe,Africa (South of Sahara),18/07/2011,,,0,0,0,0,0,0,1,0,0,0,0,,,,24391
2014,6,Italy,8,Local administration,2011002103,76/11,0,428,Bolivia,10006,South America,10018,LMIC,Official Development Assistance,1,243,111,0.000000000000,0.012094330000,918,0.000000000000,0.009120000000,,Ceramic Workshop,11330,Vocational training,113,"I.1.c. Secondary Education, Total",22000,Donor country-based NGO,Etica Mundi - ONLUS,America (South America),18/07/2011,,,2,0,0,0,0,0,1,0,0,0,0,,,,23919
2014,6,Italy,8,Local administration,2011002109,71/11,0,71,Albania,10010,Europe,10019,UMIC,Official Development Assistance,1,243,111,0.000000000000,0.009027070000,918,0.000000000000,0.006800000000,,Gender- education based on development cooperation,15170,Women's equality organisations and institutions,151,"I.5.a. Government & Civil Society-general, Total",22000,Donor country-based NGO,Jona Società Cooperativa Sociale,Europe,18/07/2011,,,2,0,0,2,0,0,1,0,0,0,0,,,,23807
2014,6,Italy,8,Local administration,2011002112,37/11,0,769,Vietnam,10008,Far East Asia,10018,LMIC,Official Development Assistance,1,243,111,0.000000000000,0.009592680000,918,0.000000000000,0.007230000000,,Promotion of cultural traditions and handicraft through the development and diffusion of Fair Trade,32140,Cottage industries & handicraft,321,"III.2.a. Industry, Total",11000,Donor Government,Provincia di Bolzano,Asia (Far East Asia),18/07/2011,,,1,0,1,1,1,0,0,0,0,0,0,,,,24493
2014,6,Italy,8,Local administration,2011002114,38/11,0,428,Bolivia,10006,South America,10018,LMIC,Official Development Assistance,1,243,111,0.000000000000,0.006325590000,918,0.000000000000,0.004770000000,,Income generating activities and quality of life for female indigenous farmers and their families,15170,Women's equality organisations and institutions,151,"I.5.a. Government & Civil Society-general, Total",22000,Donor country-based NGO,Organizzazione per Un mondo solidale - OEW,America (South America),18/07/2011,,,2,0,0,0,0,0,0,0,0,0,0,,,,23903
2014,6,Italy,8,Local administration,2011002143,01/12,0,287,Burkina Faso,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.000000000000,0.127636990000,918,0.000000000000,0.096200000000,,Joint Project of the Province of South Tyrol and FAO to promote the development of the community Dori in northeastern Burkina Faso,31120,Agricultural development,311,"III.1.a. Agriculture, Total",11000,Donor Government,Provincia Autonoma di Bolzano,Africa (South of Sahara),19/01/2012,31/12/2014,,0,0,0,0,0,0,1,0,0,0,0,,,,23999
2014,6,Italy,8,Local administration,2011002339,2011/3.1,0,555,Lebanon,10011,Middle East,10019,UMIC,Official Development Assistance,1,243,111,0.000000000000,0.019901820000,918,0.000000000000,0.015000000000,,Public and private partnership for the local development in Beirut,31194,Agricultural co-operatives,311,"III.1.a. Agriculture, Total",22000,Donor country-based NGO,Ass. Sud Est Donne di Conversano (Ba),Asia (Middle East Asia),01/01/2011,16/07/2014,,2,1,1,2,1,0,0,0,0,1,0,,,,24197
2014,6,Italy,8,Local administration,2011002343,2011.3.5,0,550,Palestine,10011,Middle East,10018,LMIC,Official Development Assistance,1,243,111,0.000000000000,0.003980360000,918,0.000000000000,0.003000000000,,First Aid in the Beduin Camps,12220,Basic health care,122,"I.2.b. Basic Health, Total",11000,Donor Government,Comune di Giovinazzo (BA),Asia (Middle East Asia),08/07/2011,05/03/2014,,0,0,0,0,0,0,1,0,0,0,0,,,,24497
2014,6,Italy,9,Ministero dell'Economia e delle Finanze - Artigiancassa,2011110020,11002,0,139,Tunisia,10002,North of Sahara,10019,UMIC,Official Development Assistance,1,252,111,0.000000000000,12.464241740000,918,0.000000000000,9.394300000000,"The line of credit allows Tunisian SMEs to access financial resources for long-term investment (up to 10 years) with a period of grace (up to 3 years) and for financial restructuring of SMEs. The tool, integrated in the local financial system, increases the competitiveness of Tunisian SMEs and favours the exit from the present economical crisis. 

To 30/09/2015, 73.000.000 euros were allocated and 16.100.592 were disbursed by Artigiancassa. 
",Programme in favour of SME's,24030,Formal sector financ. intermediaries,240,"II.4. Banking & Financial Services, Total",12000,Recipient Government,,Africa (North of Sahara),,,,0,0,1,0,1,1,0,0,0,0,0,,,,25963
2014,6,Italy,9,Ministero dell'Economia e delle Finanze - Artigiancassa,2011110050,11005,0,342,El Salvador,10005,North & Central America,10018,LMIC,Official Development Assistance,1,252,111,15.921454160000,0.000000000000,918,12.000000000000,0.000000000000,,Socio-economic and cultural redevelopment of the old town centre of San Salvador and of its residential function through the co-operative movement,43030,Urban development and management,430,Other Multisector,12000,Recipient Government,,America (North & Central America),,,,,,,,1,1,0,,,,,18/03/2014,,,31398
2014,6,Italy,4,MAE - DGCS,2012000001,1,0,998,"Developing countries, unspecified",15006,Developing Countries unspecified,,,Official Development Assistance,1,243,121,31.396893800000,28.179820180000,918,23.663840000000,21.239130000000,,ADMINISTRATIVE COSTS,91010,Administrative costs (non-sector allocable),,,11000,Donor Government,D.G.C.S.,,01/01/1987,,,,,,,0,0,0,,,,,01/01/2014,,,26961
2014,6,Italy,4,MAE - DGCS,2012000015,004637/06/5,0,271,Eritrea,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,121,0.005037150000,0.005037150000,918,0.003800000000,0.003800000000,,COOPERATION OFFICE AT ASMARA - SALARIES TO LOCAL STAFF,91010,Administrative costs (non-sector allocable),,,11000,Donor Government,ASMARA,Africa (South of Sahara),12/07/2012,30/06/2014,,,,,,0,0,0,,,,,28/03/2014,,,28811
2014,6,Italy,4,MAE - DGCS,2012000042,008050/10/3,0,625,Afghanistan,10009,South & Central Asia,10016,LDC,Official Development Assistance,1,243,108,0.182133470000,0.182133470000,918,0.137270000000,0.137270000000,,2nd Grant 2012 in favour of the Afghanistan Recontruction Trust Fund (ARTF).,15110,Public sector policy and adm. management,151,"I.5.a. Government & Civil Society-general, Total",44001,International Bank for Reconstruction and Development,BANCA MONDIALE - IBRD,Asia (South & Central Asia),10/12/2012,,,0,0,0,0,0,0,0,0,0,0,0,13/12/2014,,,24664
2014,6,Italy,4,MAE - DGCS,2012000044,008667/02/4,0,64,Bosnia-Herzegovina,10010,Europe,10019,UMIC,Official Development Assistance,1,243,111,0.010381840000,0.010381840000,918,0.007820000000,0.007820000000,THIS PROJECT AIMS TO PROMOTE THE PROFESSIONAL SKILL OF YOUNG PEOPLE COMING FROM BOSNIAN ORPHANAGE,PROJECT TO IMPROVE THE LIVING CONDITIONS OF TEENS FROM BOSNIAN ORPHANAGES,11120,Education facilities and training,111,"I.1.a. Education, Level Unspecified, Total",22000,Donor country-based NGO,,Europe,05/12/2012,,,1,0,,2,1,0,0,0,0,0,0,31/12/2014,,,24735
2014,6,Italy,4,MAE - DGCS,2012000048,009633/02/4,0,238,Ethiopia,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.019792950000,0.019792950000,918,0.014920000000,0.014920000000,,"WATER, SANITATION AND EDUCATION IN KAFFA ZONE, SNNPR",14030,Basic drinking water supply and basic sanitation,140,Water Supply & Sanitation,11000,Donor Government,,Africa (South of Sahara),06/08/2012,19/03/2014,,1,1,0,2,1,0,0,0,0,1,0,31/12/2014,,,24770
2014,6,Italy,4,MAE - DGCS,2012000055,009170/03/3,0,550,Palestine,10011,Middle East,10018,LMIC,Official Development Assistance,1,243,111,0.225553930000,0.225553930000,918,0.170000000000,0.170000000000,,WOMEN'S EMPOWERMENT AND LOCAL DEVELOPMENT - WELOD II - LOCAL FUND,15170,Women's equality organisations and institutions,151,"I.5.a. Government & Civil Society-general, Total",11000,Donor Government,GERUSALEMME,Asia (Middle East Asia),20/09/2012,,,2,,,2,1,0,0,,,,,18/12/2014,,,24947
2014,6,Italy,4,MAE - DGCS,2012000056,009170/04/4,0,550,Palestine,10011,Middle East,10018,LMIC,Official Development Assistance,1,243,111,0.051327420000,0.051233540000,918,0.038690000000,0.038610000000,"The WELOD 2 Program, started in February 2013, supports the MoWA and the Governorates of the West Bank in institutional strengthening of the 11 TAWASOL centres.

In line with national strategies, the initiative promotes socio-economic empowerment of women and the improvement of anti-violence services. Starting from the results obtained in the first phase, the programme concentrates on the creation of reference points for employment and for services fighting against gender violence and promoting the reintegration into society of women who were victims of violence.

The MoWA and the 11 West Bank Governorates are the institutional counterparts to whom the activities of institution building, gender budget, gender audit and gender accountability are targeted. The more than 230 women’s organisations and local institutions which form part of the TAWASOL centres are beneficiaries of services for job orientation and for violence prevention.
",WOMEN'S EMPOWERMWENT AND LOCAL DEVELOPMENT - EXPERT FUND,15170,Women's equality organisations and institutions,151,"I.5.a. Government & Civil Society-general, Total",11000,Donor Government,,Asia (Middle East Asia),27/11/2012,,,2,0,,2,1,0,0,0,0,0,0,31/12/2014,,,24948
2014,6,Italy,4,MAE - DGCS,2012000057,009315/02/5,0,665,Pakistan,10009,South & Central Asia,10018,LMIC,Official Development Assistance,1,243,121,0.185442760000,0.172654210000,918,0.139770000000,0.130130000000,,COOPERATION OFFICE AT THE ITALIAN EMBASSY AT ISLAMABAD - MISSION COSTS,91010,Administrative costs (non-sector allocable),,,11000,Donor Government,,Asia (South & Central Asia),16/06/2010,,,0,0,,0,0,0,0,,,,,31/12/2014,,,24867
2014,6,Italy,4,MAE - DGCS,2012000058,009793/01/1,0,279,South Sudan,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,121,0.010806260000,0.010806260000,918,0.008140000000,0.008140000000,Costs related to the local personnel for opening and maintaining of the Development Cooperation Office in Juba,COOPERATION OFFICE AT JUBA - SALARIES TO LOCAL STAFF,91010,Administrative costs (non-sector allocable),,,11000,Donor Government,ADDIS ABEBA (JUBA),Africa (South of Sahara),17/04/2012,,,,,,,0,0,0,,,,,31/12/2014,,,24904
2014,6,Italy,4,MAE - DGCS,2012000059,009316/03/1,0,428,Bolivia,10006,South America,10018,LMIC,Official Development Assistance,1,243,111,0.016862760000,0.018756730000,918,0.012710000000,0.014140000000,TRILATERAL DEVELOPMENT PROGRAM AMAZON WITHOUT FIRE,TRILATERAL DEVELOPMENT PROGRAM AMAZON WITHOUT FIRE - EXPERT FUND,41010,Environmental policy and admin. mgmt,410,General Environment Protection,11000,Donor Government,,America (South America),19/12/2012,,,0,2,,1,1,0,0,1,2,2,1,31/12/2014,,,24732
2014,6,Italy,4,MAE - DGCS,2012000060,009323/02/0,0,555,Lebanon,10011,Middle East,10019,UMIC,Official Development Assistance,1,243,111,0.012627080000,0.012627080000,918,0.009520000000,0.009520000000,"THE PROJECT WANTS TO CONTRIBUTE TO RURAL LOCAL DEVELOPMENT IN TYROS DISTRICT, THROUGH RESEARCH AND ANALYSIS ACTIVITIES, TRAINING SESSIONS, AWARENESS CAMPAIGNS AND ECONOMIC SUPPORT TO THE START-UP OF RURAL MICRO-ENTERPRISES.",SOCIAL AND ECONOMICAL DEVELOPMENT OF RURAL PEOPLE IN SOUTH LEBANON,43040,Rural development,430,Other Multisector,11000,Donor Government,,Asia (Middle East Asia),19/04/2012,,,1,0,0,2,1,0,0,0,0,0,0,31/12/2014,,,24817
2014,6,Italy,4,MAE - DGCS,2012000064,009371/04/0,0,555,Lebanon,10011,Middle East,10019,UMIC,Official Development Assistance,1,243,111,0.000000000000,0.007503860000,918,0.000000000000,0.005660000000,"The project aims to contribute to raise institutional awareness and strengthen the capacity of the relevant Lebanese institutions to successfully address the plight of the most vulnerable among Lebanese youth and particularly those who are exposed to the risk of abuse and to the worst forms of violence such as human trafficking and commercial exploitation with a particular focus on gender issues. The project envisages a range of interventions targeting the grass root and local level that are inspired by the methodology of ‘Children Friendly Cities’, a concept developed in the framework of the Convention for Protection of Child. These actions will draw on the involvement of three Lebanese municipalities and build on their willingness to identify and implement specific Local Plans of Action for the upholding of the well being and the promotion of fundamental rights of minors living in those neighbourhoods. This pilot intervention will target Northern Lebanon with a view to balancing the engagement of the Italian cooperation in favour of Lebanese population that has so far predominantly focused on the Southern districts of the country. In 2013, the Italian Ministry of foreign Affair and International Cooperation approved  400.000 Euro as additional funds for support to lebanese hosting communities.",STRENGHTENING OF LEBANESE INSTITUTIONS AND SUPPORT AT LOCAL LEVEL - TECHNICAL ASSITANCE,15112,Decentralisation and support to subnational govt.,151,"I.5.a. Government & Civil Society-general, Total",11000,Donor Government,,Asia (Middle East Asia),28/09/2012,,,1,1,,2,1,0,0,0,0,0,0,,,,24815
2014,6,Italy,4,MAE - DGCS,2012000066,009424/02/6,0,139,Tunisia,10002,North of Sahara,10019,UMIC,Official Development Assistance,1,243,111,0.135332360000,0.135332360000,918,0.102000000000,0.102000000000,,ITALIAN TUNISIAN COOPERATION PROGRAMME - PROGRAMME MANAGEMENT UNIT (PMU) - LOCAL FUND,15110,Public sector policy and adm. management,151,"I.5.a. Government & Civil Society-general, Total",11000,Donor Government,TUNISI,Africa (North of Sahara),02/04/2012,26/06/2014,,0,0,,1,1,0,0,0,0,0,0,11/08/2014,,,24933
2014,6,Italy,4,MAE - DGCS,2012000068,009426/03/4,0,259,Mozambique,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.251669860000,0.237035130000,918,0.189680000000,0.178650000000,THE PROGRAMME RESPRESENT AN IMPORTANT PHASE WITHIN THE LONG PROCESS OF COLLABORATION IN THE EDUCATION SECTOR BETWEEN THE MOST IMPORTANT ACADEMIC INSTITUTION OF MOZAMBIQUE AND ITALIAN COOPERATION THROUGH SEVERAL ITALIAN UNIVERSITIES,"SUPPORT THE E. MONDLANE UNIVERSITY FOR ACADEMIC REFORM, TECHNOLOGICAL INNOVATION AND RESEARCH - EXPERT FUND",11420,Higher education,114,"I.1.d. Post-Secondary Education, Total",11000,Donor Government,,Africa (South of Sahara),16/04/2012,,,1,0,0,2,1,0,0,0,0,0,0,31/12/2014,,,24840
2014,6,Italy,4,MAE - DGCS,2012000071,009457/01/1,0,555,Lebanon,10011,Middle East,10019,UMIC,Official Development Assistance,1,243,111,0.000000000000,0.273553140000,918,0.000000000000,0.206180000000,"THE INITIATIVE IS DEDICATED TO AN INTEGRATED ENVIRONMENTAL INITIATIVE IN FAVOR OF THE MINISTRY OF ENVIRONMENT. IN PARTICULAR, THE STRENGTHENING OF SERVICES TO FIGHT AND MITIGATE CLIMATE CHANGES",CLIMATE CHANGE MITIGATION - RENEWABLE ENERGY,23030,Power generation/renewable sources,230,Energy,11000,Donor Government,BEIRUT,Asia (Middle East Asia),24/09/2010,,,,2,0,1,1,0,0,,2,1,2,,,,24816
2014,6,Italy,4,MAE - DGCS,2012000072,009487/02/6,0,342,El Salvador,10005,North & Central America,10018,LMIC,Official Development Assistance,1,243,111,0.013243610000,0.013243610000,918,0.009980000000,0.009980000000,"The project foresees to reinforce and strengthen what was already implemented through a previous initiative funded by European Union in order to strengthen fishermen associations already active. The goal is to improve the knowledge of both leaders and operational staff through training courses, promoting the inclusion of women in the commercialization of the fisheries product.",DEVELOPMENT OF FISHERMEN ASSOCIATIONISM AND ECONOMY IN COASTAL COMMUNITIES IN CERRON GRANDE BASSIN,31320,Fishery development,313,"III.1.c. Fishing, Total",11000,Donor Government,,America (North & Central America),20/04/2012,,,1,1,1,1,1,0,0,0,0,0,0,31/12/2014,,,24761
2014,6,Italy,4,MAE - DGCS,2012000074,009496/01/2,0,298,"Africa, regional",10001,Africa,,,Official Development Assistance,1,243,111,0.000000000000,0.027862540000,918,0.000000000000,0.021000000000,,LEARNING INNOVATION FOR FIGHTING POVERTY IN RURAL AREAS,31150,Agricultural inputs,311,"III.1.a. Agriculture, Total",11000,Donor Government,UNIVERSITA' DEGLI STUDI DI ROMA TRE,Africa,14/10/2010,,,,,,,1,0,0,,,,,,,,29160
2014,6,Italy,4,MAE - DGCS,2012000075,009497/02/5,0,63,Serbia,10010,Europe,10019,UMIC,Official Development Assistance,1,243,111,0.010905080000,0.010905080000,918,0.008220000000,0.008220000000,,STRENGTHENING OF SERVICES FOR CHILDREN IN CHARGE OF SOCIAL WORK CENTRES FOR FAMILY REASONS - SOCIAL SECURITY CHARGES AND INSURANCE FOR VOLUNTEERS,16010,Social/welfare services,160,Other Social Infrastructure & Services,11000,Donor Government,,Europe,06/08/2012,,,,,,,1,0,0,,,,,31/12/2014,,,28808
2014,6,Italy,4,MAE - DGCS,2012000076,009502/02/1,0,248,Kenya,10003,South of Sahara,10017,Other LIC,Official Development Assistance,1,243,111,0.016341590000,0.016341590000,918,0.012320000000,0.012320000000,THE PROJECT AIMS TO IMPROVE ACCESS AND QUALITY OF HEALTH SERVICES TARGETING ON HIV AND DISEASES OF POVERTY IN FAVOUR OF POOR POPULATION OF URBAN AND RURAL DISTRICT OF SOUTH IMENTI,FIGHTING HIV - AIDS AND DISEASES OF POVERTY 'IN SOUTH DISTRICT OF IMENTI,13040,Std control including hiv/aids,130,Population Pol./Progr. & Reproductive Health,11000,Donor Government,,Africa (South of Sahara),06/08/2012,,,1,0,0,2,1,0,0,0,0,0,0,31/12/2014,,,24799
2014,6,Italy,4,MAE - DGCS,2012000077,009519/02/0,0,259,Mozambique,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.011403140000,0.011403140000,918,0.008590000000,0.008590000000,"THE PROJECT AIMS TO PROMOTE A RURAL DEVELOPMENT MODEL BASED ON SUPPORT FOR FAMILIES OF SMALL PRODUCERS FROM 9 VILLAGES IN THE DISTRICT OF NACALA (NAMPULA PROVINCE), WHICH INTEGRATES ORGANIC FARMING, LIVESTOCK, AGRO-FOOD PROCESSING ACTIVITIES AND EXPERIMEN","DEVELOPMENT OF FAMILIAR AGRICULTURE IN THE DISTRICT OF NACALA, (NAMPULA PROVINCE) AND ARTEMISIA CULTIVATION",31166,Agricultural extension,311,"III.1.a. Agriculture, Total",11000,Donor Government,,Africa (South of Sahara),06/08/2012,,,1,1,0,2,1,0,0,0,0,1,0,31/12/2014,,,24841
2014,6,Italy,4,MAE - DGCS,2012000078,009523/02/1,0,259,Mozambique,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.020245140000,0.020245140000,918,0.015260000000,0.015260000000,"THE PROJECT AIMS TO IMPROVE AGRICULTURAL AND LIVESTOCK PRODUCTION, PROMOTING AGRICULTURAL AND LIVESTOCK MARKETING AND IMPROVING SOCIO-ECONOMIC LIVE STANDARDS AND SOCIAL HEALTH OF THE POPULATION IN THE DISTRICT OF MORRUMBENE.",AGRO-ZOOTECHNICAL MULTILEVEL TRAINING AND PROMOTION OF COMMUNITY HEALTH FOR RURAL DEVELOPMENT OF MORRUMBENE DISTRICT,31166,Agricultural extension,311,"III.1.a. Agriculture, Total",11000,Donor Government,,Africa (South of Sahara),19/04/2012,,,1,0,0,2,1,0,0,0,0,0,0,31/12/2014,,,24842
2014,6,Italy,4,MAE - DGCS,2012000079,009530/02/1,0,282,Tanzania,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.034165640000,0.034165640000,918,0.025750000000,0.025750000000,"The initiative, implemented by the Italian NGO MLFM together with AVSI, aims to promote and support the well-being of the population of the 24 villages of the District of Iringa Rural, with integrated interventions in health and hygiene aimed to ensure and strengthen the service of drinking water supply to the population through the upgrading and further development of the Ismani Aqueduct.",IMPROVING THE ACCESS AND THE MANAGEMENT OF WATER RESOURCES OF THE IRINGA REGION RURAL POPULATION - SOCIAL CHARGES,14030,Basic drinking water supply and basic sanitation,140,Water Supply & Sanitation,11000,Donor Government,,Africa (South of Sahara),06/08/2012,,,1,1,0,2,1,0,0,0,0,0,0,31/12/2014,,,24929
2014,6,Italy,4,MAE - DGCS,2012000080,009536/02/6,0,728,Cambodia,10008,Far East Asia,10016,LDC,Official Development Assistance,1,243,111,0.001513450000,0.001513450000,918,0.001140000000,0.001140000000,,INTEGRATED BORDER APPROACH FOR SEXUALLY ABUSED MIGRANT MINORS IN CAMBODIA,15130,Legal and judicial development,151,"I.5.a. Government & Civil Society-general, Total",11000,Donor Government,,Asia (Far East Asia),13/12/2012,09/07/2015,,1,0,,2,1,0,0,0,0,0,0,11/09/2014,,,24743
2014,6,Italy,4,MAE - DGCS,2012000081,009540/02/0,0,555,Lebanon,10011,Middle East,10019,UMIC,Official Development Assistance,1,243,111,0.011428010000,0.011428010000,918,0.008610000000,0.008610000000,THE PROJECT AIMS AT CONTRIBUTING TO A SUBSTANTIAL EQUALITY OF OPPORTUNITY FOR DIFFERENTLY CHALLENGED CHILDREN THROUGH THE PILOTING OF AN OPERATIONAL MODEL OF PRIMARY SCHOOL INCLUSION AND THE ELABORATION OF OPERATIONAL GUIDELINES,PROMOTION OF A PILOT OPERATIONAL MODEL OF PRIMARY SCHOOL INCLUSION FOR CHILDREN WITH DISABILITIES IN LEBANON,11220,Primary education,112,"I.1.b. Basic Education, Total",11000,Donor Government,,Asia (Middle East Asia),06/08/2012,19/03/2014,,1,0,,2,1,0,0,0,0,0,0,31/12/2014,,,24805
2014,6,Italy,4,MAE - DGCS,2012000082,009541/02/2,0,248,Kenya,10003,South of Sahara,10017,Other LIC,Official Development Assistance,1,243,111,0.001215580000,0.020507710000,918,0.000920000000,0.015460000000,"THE PROGRAM IS CONTRIBUTING TO THE DEVELOPMENT OF IRRIGATION AND LAND RECLAMATION SUBSECTORS WITHIN THE WATER SECTOR. TO THIS END, THE PROGRAM WILL PROVIDE FOR THE PARTICIPATION OF ITALIAN COOPERATION TO THE AID EFFECTIVENESS STRUCTURE OPERATING IN KENYA",SUSTAINABLE DEVELOPMENT OF IRRIGATION AND LAND RECLAMATION IN KENYA - EXPERT FUND,31140,Agricultural water resources,311,"III.1.a. Agriculture, Total",11000,Donor Government,,Africa (South of Sahara),12/09/2012,,,1,2,0,2,1,0,0,2,2,2,2,31/12/2014,,,24798
2014,6,Italy,4,MAE - DGCS,2012000083,009550/02/6,0,454,Peru,10006,South America,10019,UMIC,Official Development Assistance,1,243,111,0.020359400000,0.020359400000,918,0.015340000000,0.015340000000,THE PROJECT AIMS AT SUPPORTING AGRICULTURE DEVELOPMENT THROUGH THE BIOFUEL PRODUCTION,RENEWABLE ENERGIES IN APURIMAC - INSURANCE AND SOCIAL CHARGES,31165,Agricultural alternative development,311,"III.1.a. Agriculture, Total",11000,Donor Government,,America (South America),06/08/2012,,,0,1,0,2,1,0,0,0,0,0,0,31/12/2014,,,24873
2014,6,Italy,4,MAE - DGCS,2012000085,009580/02/3,0,256,Mauritania,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.007721690000,0.007721690000,918,0.005820000000,0.005820000000,"SUPPORT THE MINISTRY OF HEALTH THROUGH A TRAINING PROGRAM FOR MEDICAL AND NURSING PERSONNEL IN THREE MEDICAL FACILITIES IN THE CAPITAL NOUAKCHOTT: THE NATIONAL SCHOOL OF PUBLIC HEALTH, THE NATIONAL CENTER OF CARDIOLOGY AND THE NATIONAL CENTER OF ONCOLOGY",TRAINING MEDICAL AND NURSING PERSONNEL IN THE ECOLE NATIONALE DE SANTE PUBLIQUE AND OPERATIONAL ASSISTANCE IN THE NATIONAL CENTER - INSURANCE AND SOCIAL CHARGES,12181,Medical education/training,121,"I.2.a. Health, General, Total",11000,Donor Government,,Africa (South of Sahara),20/04/2012,08/04/2014,,0,0,,2,1,0,0,0,0,0,0,31/12/2014,,,24832
2014,6,Italy,4,MAE - DGCS,2012000086,009581/02/5,0,285,Uganda,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,111,0.031974460000,0.031974460000,918,0.024100000000,0.024100000000,THE PROJECT AIMS TO IMPROVE THE HEALTH OF UGANDA FEMALE POPULATION,UGANDA WOMEN'S HEALTH AT ST. NSAMBYA FRANCIS HOSPITAL IN KAMPALA - UGANDA PHASE III - INSURANCE AND SOCIAL CHARGES,12191,Medical services,121,"I.2.a. Health, General, Total",11000,Donor Government,,Africa (South of Sahara),06/08/2012,,,2,0,0,2,1,0,0,0,0,0,0,31/12/2014,,,24939
2014,6,Italy,4,MAE - DGCS,2012000087,009582/02/0,0,550,Palestine,10011,Middle East,10018,LMIC,Official Development Assistance,1,243,111,0.024034200000,0.024034200000,918,0.018110000000,0.018110000000,,DRAFT REDUCTION OF POVERTY IN RURAL PALESTINIAN AREAS THROUGH THE DEFENSE AND THE ENHANCEMENT OF BIODIVERSITY - INSURANCE AND SOCIAL CHARGES,31120,Agricultural development,311,"III.1.a. Agriculture, Total",11000,Donor Government,,Asia (Middle East Asia),06/08/2012,,,1,2,1,2,1,0,0,2,0,1,1,31/12/2014,,,24946
2014,6,Italy,4,MAE - DGCS,2012000088,009593/02/1,0,342,El Salvador,10005,North & Central America,10018,LMIC,Official Development Assistance,1,243,111,0.021778480000,0.021778480000,918,0.016410000000,0.016410000000,"The overall objective of the project is to promote the quality and life expectancy in the municipality of Sonsonate. The intervention strategy wants to reduce the risk of disasters in the beneficiary communities, acting in accordance with a participatory vision of integral risk management in the fields of community organization, the prevention and mitigation of disasters and local economic development.",SUSTAINABLE URBAN SETTLEMENTS IN SONSONATE - INSURANCE AND SOCIAL CHARGES,74010,Disaster prevention and preparedness,740,Disaster Prevention & Preparedness,11000,Donor Government,,America (North & Central America),06/08/2012,19/03/2014,,0,1,0,2,1,0,0,0,0,0,1,31/12/2014,,,24763
2014,6,Italy,4,MAE - DGCS,2012000089,009594/21/1,0,665,Pakistan,10009,South & Central Asia,10018,LMIC,Official Development Assistance,1,243,121,0.052872500000,0.052872500000,918,0.039850000000,0.039850000000,,COOPERATION OFFICE ISLAMABAD - ADMINISTRATIVE COSTS,91010,Administrative costs (non-sector allocable),,,11000,Donor Government,ISLAMABAD,Asia (South & Central Asia),30/10/2012,29/01/2015,,0,0,,0,0,0,0,,,,,31/12/2014,,,24865
2014,6,Italy,4,MAE - DGCS,2012000090,009594/30/3,0,279,South Sudan,10003,South of Sahara,10016,LDC,Official Development Assistance,1,243,121,0.055751630000,0.055751630000,918,0.042020000000,0.042020000000,,COOPERATION OFFICE JUBA - ADMINISTRATIVE COSTS,91010,Administrative costs (non-sector allocable),,,11000,Donor Government,ADDIS ABEBA (JUBA),Africa (South of Sahara),02/04/2012,29/01/2015,,,,,,0,0,0,,,,,31/12/2014,,,24903
